sda             141.00         0.00     16616.00          0      16616
sda             760.00         0.00     96484.00          0      96484
sda              42.00         0.00      4252.00          0       4252
sda             168.00         0.00     20776.00          0      20776
sda             267.00         0.00     31580.00          0      31580
sda              50.00         0.00      5408.00          0       5408
sda              14.00         0.00       624.00          0        624
sda             316.00         0.00     39232.00          0      39232
sda               0.00         0.00         0.00          0          0
sda             274.00         0.00     33764.00          0      33764
sda             578.00         0.00     72840.00          0      72840
sda             594.00         0.00     73212.00          0      73212
sda              11.00         0.00       220.00          0        220
sda             211.00         4.00     26260.00          4      26260
sda             114.00         0.00     14084.00          0      14084
sda             154.00         0.00     18988.00          0      18988
sda             765.00         0.00     94468.00          0      94468
sda             771.00         0.00     96884.00          0      96884
sda             376.00         0.00     45752.00          0      45752
sda             216.00         0.00     26224.00          0      26224
sda             116.00         0.00     14536.00          0      14536
sda             170.00         0.00     20504.00          0      20504
sda               0.00         0.00         0.00          0          0
sda             244.00         0.00     30868.00          0      30868
sda             128.00         0.00     15744.00          0      15744
sda             142.00         0.00     17356.00          0      17356
sda             121.00         0.00     14612.00          0      14612
sda             914.00         0.00    116036.00          0     116036
sda             804.00         0.00     99224.00          0      99224
sda             408.00         0.00     49112.00          0      49112
sda               0.00         0.00         0.00          0          0
sda             664.00         0.00     83888.00          0      83888
sda             262.00         0.00     32868.00          0      32868
sda              67.00         0.00      7780.00          0       7780
sda               0.00         0.00         0.00          0          0
sda             892.00         0.00    112880.00          0     112880
sda             105.00         0.00     10856.00          0      10856
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               9.00         0.00       256.00          0        256
sda              15.00         0.00      1284.00          0       1284
sda               2.00         0.00         8.00          0          8
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              99.00         0.00     12476.00          0      12476
sda            1208.00         0.00    154624.00          0     154624
sda              33.00         0.00      3636.00          0       3636
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              67.00         0.00      5384.00          0       5384
sda              96.00         0.00     11336.00          0      11336
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        24.00          0         24
sda               2.00         0.00        24.00          0         24
sda               2.00         0.00        20.00          0         20
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             576.00         0.00     73180.00          0      73180
sda            1080.00         0.00    135264.00          0     135264
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             139.00         0.00     16400.00          0      16400
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               9.00       344.00        16.00        344         16
sda               5.00         0.00        76.00          0         76
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             986.00         0.00    126140.00          0     126140
sda            1148.00         0.00    146616.00          0     146616
sda             295.00         0.00     33528.00          0      33528
sda               0.00         0.00         0.00          0          0
sda               1.00         0.00         4.00          0          4
sda               1.00         0.00         4.00          0          4
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00        52.00          0         52
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              21.00         0.00       236.00          0        236
sda               0.00         0.00         0.00          0          0
sda               5.00         0.00       140.00          0        140
sda               0.00         0.00         0.00          0          0
sda             711.00         0.00     90944.00          0      90944
sda            1101.00         0.00    140512.00          0     140512
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        40.00          0         40
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              15.00         0.00        64.00          0         64
sda               2.00         0.00        20.00          0         20
sda             150.00         0.00     18612.00          0      18612
sda               0.00         0.00         0.00          0          0
sda               1.00         0.00         4.00          0          4
sda               4.00         0.00        28.00          0         28
sda               2.00         0.00        48.00          0         48
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               4.00         0.00        28.00          0         28
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda              12.00         0.00       608.00          0        608
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00       164.00          0        164
sda               2.00         0.00        12.00          0         12
sda               2.00         0.00        16.00          0         16
sda              17.00         0.00       172.00          0        172
sda               1.00         0.00         4.00          0          4
sda               0.00         0.00         0.00          0          0
sda               3.00         4.00        28.00          4         28
sda               2.00         0.00        40.00          0         40
sda               0.00         0.00         0.00          0          0
sda               0.99         0.00         3.96          0          4
sda               0.00         0.00         0.00          0          0
